watch_id,user_id,content_id,device,watch_date,minutes_watched,completed,rating
44523,166,768,Tablet,2025-11-03,97,Yes,4
44524,480,276,Laptop,2025-08-10,138,Yes,4
44525,3915,449,Smart TV,2025-11-03,93,Yes,4
44526,2156,16,Mobile,2026-06-09,120,Yes,3
44527,3213,460,Laptop,2025-11-11,66,No,4
44528,2374,837,Laptop,2026-01-09,175,Yes,5
44529,1488,276,Laptop,2025-08-19,124,Yes,3
44530,2485,475,Smart TV,2025-08-04,70,No,3
44531,1642,629,Tablet,2026-07-24,59,No,4
44532,3902,586,Mobile,2025-10-18,100,Yes,5
44533,311,876,Laptop,2026-03-22,57,No,4
44534,3418,88,Laptop,2026-05-05,142,Yes,5
44535,2881,548,Laptop,2026-05-16,150,Yes,3
44536,270,19,Mobile,2026-04-08,113,Yes,3
44537,4698,680,Mobile,2026-05-26,106,Yes,4
44538,1304,279,Tablet,2025-10-27,105,Yes,5
44539,1735,765,Mobile,2026-01-23,137,Yes,3
44540,3950,137,Smart TV,2026-07-09,90,Yes,5
44541,3029,785,Mobile,2026-02-13,90,Yes,4
44542,2077,393,Smart TV,2026-05-13,130,Yes,4
44543,1684,206,Mobile,2026-04-07,174,Yes,5
44544,4405,678,Mobile,2026-05-27,86,No,3
44545,3357,636,Laptop,2025-12-01,84,No,2
44546,3557,482,Mobile,2026-07-08,119,Yes,3
44547,4081,319,Smart TV,2025-10-03,110,Yes,4
44548,4572,5,Laptop,2026-03-21,150,Yes,4
44549,3507,480,Mobile,2026-05-26,58,No,4
44550,1552,339,Mobile,2026-05-04,122,Yes,5
44551,1069,272,Laptop,2026-05-04,136,Yes,5
44552,1078,555,Smart TV,2026-07-05,99,Yes,5
44553,1618,436,Smart TV,2026-01-19,98,Yes,5
44554,4880,400,Smart TV,2025-09-01,67,No,4
44555,4182,341,Mobile,2025-09-29,81,No,4
44556,1754,494,Smart TV,2025-08-28,150,Yes,4
44557,2288,427,Laptop,2026-05-17,65,No,3
44558,4889,489,Smart TV,2025-08-15,99,Yes,5
44559,2438,339,Mobile,2026-06-24,132,Yes,2
44560,2059,222,Laptop,2025-12-13,68,No,4
44561,1002,869,Smart TV,2026-05-29,113,Yes,4
44562,4366,314,Smart TV,2026-04-15,80,No,4
44563,4723,233,Mobile,2026-04-24,117,Yes,3
44564,4943,522,Laptop,2026-02-27,90,Yes,3
44565,400,381,Tablet,2026-04-21,150,Yes,4
44566,4872,338,Laptop,2025-12-12,90,Yes,2
44567,2477,156,Mobile,2025-08-16,85,No,4
44568,1939,762,Smart TV,2026-03-26,76,No,3
44569,4091,717,Tablet,2025-12-27,174,Yes,4
44570,2494,638,Smart TV,2026-04-12,154,Yes,3
44571,3805,132,Mobile,2025-08-31,108,Yes,4
44572,2959,152,Smart TV,2026-02-02,101,Yes,5
44573,1079,497,Mobile,2025-08-29,38,No,4
44574,4098,770,Smart TV,2025-10-01,105,Yes,4
44575,4965,687,Laptop,2025-08-08,92,Yes,5
44576,771,414,Tablet,2026-01-23,88,No,4
44577,49,562,Mobile,2025-08-17,73,No,5
44578,2048,388,Smart TV,2026-04-08,103,Yes,4
44579,1208,169,Laptop,2025-09-01,98,Yes,5
44580,594,535,Laptop,2025-12-23,85,No,3
44581,3604,766,Smart TV,2026-03-11,106,Yes,5
44582,417,613,Laptop,2025-08-14,125,Yes,5
44583,524,207,Smart TV,2026-03-10,185,Yes,4
44584,2539,782,Smart TV,2025-08-29,98,Yes,4
44585,3212,759,Smart TV,2026-07-17,95,Yes,5
44586,4342,885,Laptop,2026-01-03,107,Yes,4
44587,1117,159,Mobile,2026-02-01,91,Yes,5
44588,1351,567,Tablet,2026-06-18,94,Yes,1
44589,1363,552,Smart TV,2025-09-06,175,Yes,4
44590,2979,642,Tablet,2026-06-25,155,Yes,4
44591,4351,400,Mobile,2026-04-09,89,No,4
44592,3280,261,Laptop,2026-07-23,85,No,3
44593,2081,56,Smart TV,2025-09-26,93,Yes,3
44594,2453,813,Laptop,2025-09-17,75,No,4
44595,2763,448,Tablet,2026-02-16,115,Yes,4
44596,1991,110,Tablet,2025-11-01,91,Yes,3
44597,2227,759,Laptop,2025-11-26,104,Yes,5
44598,2260,462,Smart TV,2025-09-17,97,Yes,4
44599,2628,135,Laptop,2026-02-05,141,Yes,3
44600,2874,168,Smart TV,2026-07-18,68,No,4
44601,2425,667,Smart TV,2025-08-06,148,Yes,1
44602,712,139,Laptop,2025-11-27,131,Yes,3
44603,3931,880,Mobile,2025-12-11,90,Yes,3
44604,1272,145,Tablet,2026-02-17,182,Yes,4
44605,3677,35,Smart TV,2025-09-24,95,Yes,5
44606,664,82,Smart TV,2025-10-18,86,No,4
44607,751,714,Mobile,2026-04-27,126,Yes,4
44608,4053,493,Mobile,2026-01-08,111,Yes,4
44609,625,628,Mobile,2026-03-27,111,Yes,4
44610,423,660,Mobile,2026-07-05,98,Yes,4
44611,1354,604,Laptop,2025-08-23,158,Yes,4
44612,3043,610,Laptop,2026-06-01,107,Yes,4
44613,2576,605,Tablet,2026-04-01,92,Yes,3
44614,437,157,Mobile,2026-01-14,90,Yes,4
44615,3302,770,Mobile,2025-11-17,102,Yes,4
44616,1620,362,Tablet,2025-12-21,95,Yes,5
44617,3967,748,Smart TV,2026-04-19,130,Yes,4
44618,168,872,Tablet,2025-09-30,107,Yes,4
44619,3482,202,Smart TV,2026-01-05,120,Yes,5
44620,4027,245,Mobile,2026-04-03,136,Yes,3
44621,3618,470,Mobile,2026-04-13,118,Yes,4
44622,4573,230,Smart TV,2026-01-13,95,Yes,2
44623,2982,575,Smart TV,2025-08-08,92,Yes,4
44624,2163,783,Smart TV,2025-12-03,98,Yes,1
44625,2041,713,Tablet,2025-10-04,90,Yes,3
44626,3531,568,Laptop,2026-03-01,129,Yes,5
44627,1740,379,Smart TV,2025-08-17,94,Yes,2
44628,4573,60,Laptop,2025-08-07,150,Yes,3
44629,1906,225,Smart TV,2026-03-15,115,Yes,4
44630,4291,242,Smart TV,2026-06-27,121,Yes,4
44631,737,772,Laptop,2025-11-26,73,No,3
44632,3233,374,Tablet,2026-05-07,72,No,5
44633,96,820,Laptop,2025-11-21,135,Yes,5
44634,3321,125,Mobile,2026-01-04,81,No,2
44635,1036,551,Laptop,2025-10-27,85,No,5
44636,2121,781,Mobile,2026-07-19,94,Yes,5
44637,3127,537,Smart TV,2026-04-13,113,Yes,5
44638,688,748,Mobile,2025-11-03,121,Yes,5
44639,1378,27,Tablet,2025-08-20,105,Yes,3
44640,382,294,Smart TV,2026-03-05,132,Yes,4
44641,2382,246,Smart TV,2025-07-31,107,Yes,4
44642,2683,462,Laptop,2026-06-23,70,No,3
44643,802,258,Mobile,2026-06-19,137,Yes,5
44644,395,360,Smart TV,2026-06-14,132,Yes,2
44645,2108,181,Smart TV,2026-07-14,97,Yes,5
44646,4941,544,Tablet,2026-01-20,168,Yes,4
44647,4993,408,Laptop,2026-06-18,87,No,5
44648,3986,840,Laptop,2025-10-18,122,Yes,4
44649,3817,479,Laptop,2026-02-24,89,No,4
44650,1153,657,Laptop,2026-04-24,125,Yes,3
44651,3264,443,Mobile,2026-01-09,157,Yes,3
44652,4626,661,Laptop,2026-06-04,117,Yes,1
44653,3044,591,Mobile,2026-05-29,130,Yes,3
44654,4834,707,Tablet,2026-01-13,175,Yes,5
44655,2770,115,Tablet,2025-08-21,106,Yes,5
44656,2457,530,Mobile,2026-04-07,75,No,4
44657,924,777,Smart TV,2026-03-05,115,Yes,5
44658,1679,602,Smart TV,2026-07-22,60,No,2
44659,4387,443,Tablet,2025-11-05,115,Yes,3
44660,933,506,Mobile,2025-08-31,168,Yes,5
44661,399,756,Smart TV,2026-03-16,93,Yes,5
44662,2751,188,Smart TV,2026-07-10,67,No,2
44663,2750,771,Laptop,2026-05-19,156,Yes,4
44664,3410,820,Tablet,2025-11-26,100,Yes,5
44665,2700,119,Smart TV,2025-11-11,93,Yes,5
44666,1207,214,Laptop,2025-08-04,145,Yes,4
44667,3496,869,Laptop,2025-10-26,157,Yes,4
44668,125,269,Smart TV,2026-01-12,72,No,5
44669,2111,175,Smart TV,2025-10-11,58,No,5
44670,1819,247,Smart TV,2026-04-03,92,Yes,3
44671,3067,86,Tablet,2026-01-20,95,Yes,3
44672,3263,121,Tablet,2025-08-12,103,Yes,5
44673,1300,68,Laptop,2025-11-07,133,Yes,4
44674,3430,422,Smart TV,2025-11-05,104,Yes,5
44675,1152,524,Smart TV,2025-09-26,98,Yes,5
44676,2977,332,Smart TV,2026-02-14,75,No,3
44677,1595,883,Laptop,2025-08-03,80,No,5
44678,4027,330,Smart TV,2026-02-09,93,Yes,1
44679,3797,626,Laptop,2026-06-05,90,Yes,5
44680,341,338,Mobile,2026-04-12,75,No,4
44681,4538,403,Smart TV,2025-09-26,75,No,3
44682,1375,691,Mobile,2026-07-17,115,Yes,3
44683,2100,478,Laptop,2026-01-12,103,Yes,3
44684,4304,443,Laptop,2025-11-01,71,No,5
44685,4422,404,Laptop,2026-04-03,111,Yes,2
44686,217,222,Smart TV,2025-09-24,125,Yes,5
44687,888,599,Mobile,2025-09-29,147,Yes,3
44688,4500,546,Tablet,2026-02-03,148,Yes,4
44689,4417,655,Tablet,2025-09-04,106,Yes,5
44690,41,450,Smart TV,2025-10-01,140,Yes,4
44691,2097,505,Smart TV,2025-07-28,158,Yes,2
44692,4478,76,Tablet,2026-06-09,141,Yes,4
44693,3138,270,Smart TV,2025-10-03,114,Yes,3
44694,1975,747,Tablet,2026-06-24,132,Yes,3
44695,3424,135,Tablet,2026-02-23,120,Yes,5
44696,306,685,Smart TV,2026-05-19,148,Yes,5
44697,2556,857,Laptop,2025-09-09,115,Yes,3
44698,1146,130,Tablet,2025-09-06,138,Yes,2
44699,4276,431,Tablet,2026-07-05,86,No,3
44700,137,308,Smart TV,2025-11-12,144,Yes,4
44701,3693,207,Tablet,2025-12-12,103,Yes,5
44702,2997,143,Laptop,2025-11-09,93,Yes,4
44703,4153,133,Laptop,2026-01-29,98,Yes,3
44704,2213,392,Smart TV,2026-05-17,46,No,4
44705,4325,545,Tablet,2026-03-31,119,Yes,4
44706,3593,67,Smart TV,2026-02-08,111,Yes,5
44707,4348,313,Mobile,2025-11-06,144,Yes,4
44708,3521,730,Mobile,2025-10-07,74,No,4
44709,249,338,Laptop,2026-04-21,108,Yes,3
44710,4788,113,Smart TV,2025-11-18,115,Yes,5
44711,3387,84,Smart TV,2025-08-05,70,No,3
44712,4446,113,Mobile,2026-05-17,73,No,5
44713,1744,124,Mobile,2025-12-16,157,Yes,5
44714,105,520,Laptop,2026-01-25,132,Yes,5
44715,2602,30,Mobile,2025-09-08,134,Yes,3
44716,1060,533,Mobile,2026-07-16,130,Yes,4
44717,2831,124,Mobile,2026-06-27,160,Yes,5
44718,1780,572,Mobile,2026-06-23,119,Yes,4
44719,3730,17,Mobile,2025-10-22,61,No,4
44720,601,60,Tablet,2026-01-10,65,No,4
44721,2985,419,Mobile,2025-09-14,110,Yes,4
44722,1457,826,Smart TV,2026-04-03,97,Yes,4
44723,2876,346,Laptop,2025-07-30,80,No,3
44724,4722,635,Mobile,2026-04-15,95,Yes,4
44725,139,584,Laptop,2026-04-17,79,No,2
44726,3490,121,Tablet,2026-03-28,124,Yes,5
44727,4019,295,Smart TV,2026-04-24,153,Yes,3
44728,4848,1,Tablet,2026-01-21,40,No,4
44729,3360,424,Mobile,2025-09-15,115,Yes,2
44730,4988,779,Laptop,2025-10-22,100,Yes,5
44731,1267,198,Tablet,2026-06-03,96,Yes,5
44732,3837,33,Laptop,2026-05-26,60,No,3
44733,2715,425,Mobile,2026-03-15,71,No,3
44734,372,759,Laptop,2026-05-11,146,Yes,5
44735,3340,373,Mobile,2026-06-12,128,Yes,5
44736,1006,70,Tablet,2025-11-29,95,Yes,5
44737,3373,621,Mobile,2026-03-31,94,Yes,3
44738,1561,769,Tablet,2026-02-21,117,Yes,5
44739,834,815,Smart TV,2025-09-26,84,No,4
44740,1493,583,Laptop,2026-07-20,137,Yes,4
44741,3607,70,Laptop,2025-09-02,59,No,3
44742,1415,432,Laptop,2026-04-06,164,Yes,5
44743,4112,710,Tablet,2025-11-17,165,Yes,5
44744,2122,814,Laptop,2026-02-13,79,No,5
44745,506,510,Mobile,2026-07-01,106,Yes,5
44746,2569,564,Laptop,2025-09-16,69,No,3
44747,2685,648,Laptop,2026-05-28,82,No,4
44748,831,460,Mobile,2026-02-27,73,No,3
44749,665,702,Mobile,2025-12-19,84,No,2
44750,802,516,Mobile,2025-12-01,86,No,4
44751,4243,433,Tablet,2025-08-29,84,No,5
44752,905,263,Laptop,2026-04-26,132,Yes,4
44753,2984,345,Laptop,2025-12-05,112,Yes,5
44754,3668,838,Mobile,2025-09-01,166,Yes,5
44755,4560,415,Laptop,2026-01-09,84,No,4
44756,1100,583,Smart TV,2025-11-04,183,Yes,3
44757,214,406,Laptop,2025-10-16,102,Yes,5
44758,3159,130,Mobile,2026-03-11,83,No,2
44759,4309,470,Smart TV,2025-09-01,111,Yes,4
44760,1024,630,Mobile,2026-06-17,97,Yes,1
44761,1124,507,Smart TV,2025-10-20,95,Yes,1
44762,3061,481,Mobile,2026-07-26,109,Yes,4
44763,2873,609,Smart TV,2025-12-03,81,No,4
44764,127,444,Laptop,2026-01-24,157,Yes,3
44765,132,102,Tablet,2025-11-03,59,No,4
44766,3106,247,Smart TV,2025-10-29,118,Yes,5
44767,1558,25,Smart TV,2026-05-16,96,Yes,3
44768,4459,429,Smart TV,2025-10-27,107,Yes,3
44769,1634,872,Tablet,2026-03-08,124,Yes,5
44770,725,394,Mobile,2025-11-16,140,Yes,5
44771,4652,831,Tablet,2025-09-11,103,Yes,5
44772,2273,62,Mobile,2026-01-18,126,Yes,5
44773,310,497,Tablet,2026-01-19,103,Yes,4
44774,1305,439,Tablet,2025-08-08,59,No,4
44775,2647,577,Smart TV,2026-06-01,119,Yes,4
44776,1599,151,Mobile,2026-06-11,159,Yes,3
44777,2350,715,Smart TV,2026-06-13,90,Yes,3
44778,1877,793,Laptop,2025-11-25,155,Yes,4
44779,1338,892,Smart TV,2026-07-13,125,Yes,5
44780,2621,58,Tablet,2026-05-31,65,No,4
44781,3204,451,Mobile,2026-07-24,122,Yes,3
44782,3490,753,Tablet,2025-10-11,135,Yes,4
44783,1585,785,Smart TV,2026-03-14,71,No,5
44784,3414,742,Tablet,2026-01-15,54,No,5
44785,988,117,Tablet,2025-10-07,105,Yes,5
44786,424,264,Smart TV,2026-03-12,132,Yes,1
44787,1518,788,Laptop,2025-11-08,85,No,4
44788,3936,819,Tablet,2025-11-12,106,Yes,4
44789,4833,181,Tablet,2025-11-02,71,No,4
44790,1311,445,Smart TV,2025-10-05,84,No,5
44791,4995,186,Laptop,2026-03-10,74,No,3
44792,651,63,Tablet,2026-04-01,84,No,4
44793,1311,740,Tablet,2026-05-12,122,Yes,5
44794,3315,322,Tablet,2026-07-22,111,Yes,4
44795,3301,494,Tablet,2025-12-27,115,Yes,4
44796,2701,760,Smart TV,2026-01-25,67,No,4
44797,131,504,Tablet,2026-02-02,134,Yes,5
44798,578,845,Smart TV,2025-12-21,108,Yes,5
44799,2902,397,Tablet,2025-12-05,117,Yes,5
44800,2801,299,Smart TV,2025-10-17,113,Yes,3
44801,712,298,Smart TV,2025-12-01,109,Yes,4
44802,4761,893,Mobile,2026-01-13,109,Yes,4
44803,1876,35,Laptop,2025-08-05,72,No,5
44804,1146,314,Tablet,2026-02-01,103,Yes,4
44805,3791,602,Mobile,2026-01-17,91,Yes,4
44806,1218,899,Laptop,2026-07-13,157,Yes,5
44807,2703,214,Laptop,2026-05-12,132,Yes,4
44808,979,125,Mobile,2026-06-07,83,No,5
44809,4755,480,Smart TV,2025-09-07,129,Yes,4
44810,2185,90,Mobile,2025-08-05,97,Yes,5
44811,937,581,Mobile,2026-02-04,86,No,4
44812,3488,236,Tablet,2026-02-06,152,Yes,4
44813,3778,433,Laptop,2026-06-30,66,No,4
44814,3390,680,Smart TV,2025-11-19,102,Yes,4
44815,1987,497,Smart TV,2026-05-03,112,Yes,3
44816,3145,223,Laptop,2026-05-08,107,Yes,2
44817,2303,852,Tablet,2026-07-22,77,No,4
44818,4413,870,Laptop,2026-01-10,141,Yes,4
44819,1781,311,Tablet,2026-03-09,132,Yes,4
44820,3910,337,Mobile,2025-09-30,92,Yes,5
44821,4969,118,Mobile,2026-01-09,129,Yes,4
44822,1966,113,Smart TV,2026-01-18,95,Yes,2
44823,3515,610,Mobile,2026-04-11,107,Yes,3
44824,4739,765,Tablet,2026-07-25,91,Yes,5
44825,1570,498,Smart TV,2025-08-31,89,No,3
44826,4545,577,Mobile,2025-11-29,110,Yes,5
44827,3295,600,Mobile,2025-09-03,109,Yes,2
44828,2923,285,Mobile,2025-11-07,88,No,2
44829,738,367,Smart TV,2026-04-18,126,Yes,5
44830,2150,130,Laptop,2026-06-29,99,Yes,5
44831,4764,458,Laptop,2026-01-21,89,No,4
44832,3866,740,Smart TV,2025-10-05,96,Yes,5
44833,4060,14,Laptop,2026-05-31,158,Yes,4
44834,1733,23,Smart TV,2026-05-06,94,Yes,5
44835,2473,873,Tablet,2026-03-02,94,Yes,5
44836,3341,643,Smart TV,2025-08-25,101,Yes,5
44837,2367,669,Laptop,2025-10-28,77,No,3
44838,578,362,Mobile,2026-05-17,124,Yes,4
44839,1794,410,Laptop,2026-01-14,155,Yes,1
44840,3262,345,Smart TV,2026-05-30,82,No,5
44841,4912,339,Laptop,2026-06-29,101,Yes,5
44842,3011,261,Tablet,2026-07-09,101,Yes,3
44843,148,270,Smart TV,2025-09-17,107,Yes,4
44844,397,755,Laptop,2026-01-12,118,Yes,3
44845,724,484,Laptop,2025-10-27,145,Yes,5
44846,3177,82,Mobile,2025-09-24,49,No,4
44847,2023,634,Smart TV,2025-11-09,79,No,4
44848,1151,349,Laptop,2026-05-12,75,No,3
44849,2712,646,Mobile,2026-04-11,103,Yes,4
44850,3471,365,Smart TV,2025-10-16,79,No,4
44851,2080,810,Smart TV,2026-02-08,74,No,4
44852,2369,864,Smart TV,2026-02-26,116,Yes,4
44853,2776,18,Tablet,2025-07-29,80,No,4
44854,3095,768,Tablet,2025-08-07,73,No,3
44855,3059,144,Laptop,2026-03-12,152,Yes,4
44856,4106,148,Mobile,2026-06-20,110,Yes,4
44857,748,373,Smart TV,2025-10-30,80,No,3
44858,4691,250,Laptop,2025-08-22,133,Yes,4
44859,3146,686,Tablet,2026-02-26,107,Yes,1
44860,1683,493,Laptop,2025-11-19,75,No,5
44861,2518,535,Tablet,2026-07-22,103,Yes,4
44862,2398,781,Smart TV,2025-09-28,110,Yes,4
44863,2512,654,Laptop,2026-01-27,105,Yes,5
44864,4247,757,Mobile,2025-09-10,119,Yes,2
44865,4553,635,Mobile,2025-09-17,102,Yes,4
44866,1563,632,Laptop,2026-04-21,176,Yes,5
44867,1145,442,Mobile,2026-02-18,153,Yes,4
44868,2046,124,Laptop,2025-07-30,67,No,3
44869,682,331,Tablet,2025-08-29,80,No,3
44870,2993,337,Mobile,2026-07-18,41,No,4
44871,2605,87,Laptop,2025-08-22,78,No,5
44872,1392,784,Laptop,2026-04-24,72,No,4
44873,3038,469,Smart TV,2026-07-09,38,No,5
44874,2889,824,Laptop,2026-06-06,127,Yes,3
44875,3552,872,Tablet,2025-09-21,125,Yes,1
44876,1,405,Tablet,2026-07-01,67,No,3
44877,2468,195,Smart TV,2026-04-28,104,Yes,4
44878,239,396,Mobile,2026-04-30,118,Yes,4
44879,4564,439,Tablet,2026-03-21,148,Yes,5
44880,2951,211,Laptop,2026-05-12,136,Yes,3
44881,59,511,Smart TV,2025-10-03,111,Yes,4
44882,3118,703,Laptop,2026-07-08,134,Yes,4
44883,693,421,Tablet,2025-08-27,131,Yes,5
44884,684,239,Smart TV,2026-02-09,119,Yes,3
44885,671,509,Laptop,2025-11-20,126,Yes,4
44886,1953,84,Mobile,2025-09-05,88,No,4
44887,2603,773,Laptop,2025-12-18,140,Yes,5
44888,2339,675,Mobile,2026-03-27,67,No,4
44889,2441,762,Tablet,2026-04-18,97,Yes,5
44890,4313,503,Mobile,2026-07-07,137,Yes,5
44891,3525,234,Smart TV,2026-02-17,128,Yes,5
44892,571,790,Tablet,2025-12-05,98,Yes,4
44893,2006,239,Tablet,2025-11-05,109,Yes,5
44894,3698,185,Tablet,2026-05-18,142,Yes,5
44895,1162,634,Tablet,2026-07-16,161,Yes,3
44896,453,568,Tablet,2025-11-12,85,No,4
44897,3104,739,Laptop,2026-01-29,68,No,5
44898,2057,554,Smart TV,2026-06-03,97,Yes,4
44899,1013,421,Mobile,2026-01-28,103,Yes,4
44900,2206,560,Laptop,2026-01-25,114,Yes,3
44901,3577,598,Tablet,2026-04-15,78,No,4
44902,1384,40,Laptop,2025-10-18,127,Yes,3
44903,3377,875,Laptop,2025-12-27,108,Yes,4
44904,3001,671,Laptop,2025-12-13,102,Yes,2
44905,1021,477,Laptop,2026-03-21,55,No,5
44906,4053,366,Smart TV,2026-05-01,91,Yes,4
44907,912,283,Tablet,2026-06-13,133,Yes,5
44908,1959,307,Smart TV,2026-04-19,93,Yes,3
44909,1244,145,Mobile,2026-03-19,86,No,2
44910,3569,484,Laptop,2025-08-26,66,No,5
44911,3958,857,Tablet,2025-09-19,102,Yes,3
44912,4600,35,Mobile,2026-06-10,125,Yes,5
44913,2058,769,Laptop,2025-11-30,134,Yes,5
44914,463,431,Smart TV,2026-02-17,83,No,5
44915,4391,162,Mobile,2026-07-15,123,Yes,5
44916,534,16,Smart TV,2026-07-15,105,Yes,5
44917,1115,410,Smart TV,2025-12-18,29,No,4
44918,1819,74,Laptop,2025-08-29,125,Yes,4
44919,2800,796,Laptop,2026-03-05,133,Yes,3
44920,3452,83,Tablet,2026-02-09,136,Yes,4
44921,2479,25,Smart TV,2026-06-10,59,No,5
44922,1112,606,Tablet,2026-05-16,46,No,5
44923,3638,628,Smart TV,2025-09-13,76,No,2
44924,3031,123,Tablet,2025-10-02,147,Yes,3
44925,1398,522,Mobile,2026-03-09,111,Yes,5
44926,155,682,Tablet,2026-01-25,95,Yes,5
44927,3511,581,Smart TV,2026-01-18,99,Yes,5
44928,1261,770,Tablet,2025-09-05,126,Yes,5
44929,485,651,Smart TV,2026-02-11,97,Yes,4
44930,2577,239,Mobile,2026-02-23,85,No,5
44931,2370,251,Laptop,2026-03-30,81,No,3
44932,709,604,Smart TV,2026-01-18,83,No,4
44933,4701,684,Tablet,2026-07-18,126,Yes,5
44934,1097,574,Laptop,2025-08-29,100,Yes,2
44935,3891,578,Laptop,2025-09-25,62,No,4
44936,3727,611,Laptop,2025-11-18,94,Yes,3
44937,4556,748,Smart TV,2026-01-09,166,Yes,5
44938,2206,361,Tablet,2025-12-24,122,Yes,4
44939,4176,299,Mobile,2025-10-26,147,Yes,4
44940,2503,175,Tablet,2026-06-07,92,Yes,4
44941,4855,615,Laptop,2026-04-09,115,Yes,3
44942,2722,460,Smart TV,2025-10-07,98,Yes,5
44943,2722,198,Smart TV,2025-08-16,104,Yes,5
44944,1824,593,Tablet,2025-12-21,123,Yes,5
44945,957,560,Smart TV,2025-09-11,121,Yes,3
44946,2551,385,Laptop,2025-12-18,161,Yes,5
44947,1206,357,Laptop,2026-04-06,77,No,3
44948,4064,81,Smart TV,2026-01-28,110,Yes,4
44949,4812,479,Tablet,2026-05-31,115,Yes,2
44950,4454,896,Smart TV,2026-05-16,75,No,4
44951,787,188,Mobile,2025-12-09,78,No,4
44952,4016,611,Laptop,2026-03-04,66,No,3
44953,2292,825,Laptop,2026-05-16,108,Yes,1
44954,1764,781,Laptop,2026-04-07,116,Yes,4
44955,311,662,Laptop,2026-01-23,145,Yes,3
44956,4743,239,Laptop,2025-08-01,93,Yes,5
44957,1860,290,Tablet,2025-12-10,97,Yes,5
44958,2869,515,Smart TV,2026-04-26,127,Yes,4
44959,211,859,Tablet,2025-09-27,72,No,3
44960,613,109,Laptop,2026-02-24,101,Yes,4
44961,2325,561,Tablet,2026-04-28,70,No,4
44962,1908,18,Laptop,2026-01-15,92,Yes,3
44963,4516,62,Smart TV,2026-04-13,100,Yes,4
44964,1920,536,Tablet,2026-06-07,68,No,3
44965,698,54,Laptop,2025-10-20,102,Yes,4
44966,4915,174,Tablet,2026-07-20,136,Yes,3
44967,3008,455,Tablet,2025-12-19,103,Yes,5
44968,4766,198,Tablet,2025-11-25,143,Yes,5
44969,4570,390,Mobile,2026-07-02,93,Yes,5
44970,1886,812,Smart TV,2025-08-20,92,Yes,5
44971,4384,541,Laptop,2025-11-18,159,Yes,2
44972,4757,103,Tablet,2026-06-24,80,No,5
44973,4697,829,Laptop,2026-04-09,99,Yes,3
44974,3867,391,Mobile,2026-03-24,100,Yes,5
44975,2266,734,Laptop,2026-06-07,110,Yes,3
44976,3324,484,Laptop,2025-08-08,82,No,5
44977,4755,331,Tablet,2026-02-14,119,Yes,4
44978,4464,97,Tablet,2026-05-21,73,No,2
44979,2906,400,Tablet,2025-12-02,71,No,4
44980,4473,758,Smart TV,2025-12-27,82,No,3
44981,4046,755,Tablet,2025-11-08,81,No,5
44982,3826,511,Tablet,2025-10-16,79,No,4
44983,408,433,Mobile,2025-11-21,91,Yes,3
44984,594,131,Tablet,2026-05-03,83,No,2
44985,1646,524,Laptop,2026-06-24,95,Yes,4
44986,548,277,Smart TV,2025-07-30,81,No,5
44987,984,157,Mobile,2026-06-12,109,Yes,3
44988,2989,459,Laptop,2026-07-15,158,Yes,4
44989,83,409,Mobile,2025-09-28,78,No,4
44990,4320,732,Laptop,2026-03-20,135,Yes,4
44991,967,478,Smart TV,2026-07-22,131,Yes,3
44992,2687,466,Smart TV,2025-12-10,85,No,4
44993,3775,588,Smart TV,2026-06-06,135,Yes,4
44994,638,585,Laptop,2026-06-04,101,Yes,3
44995,4861,492,Tablet,2026-02-01,104,Yes,5
44996,4429,764,Tablet,2025-10-12,70,No,4
44997,1401,448,Smart TV,2025-10-27,85,No,4
44998,3222,834,Smart TV,2025-09-02,97,Yes,5
44999,396,882,Laptop,2025-12-22,108,Yes,4
45000,2306,569,Smart TV,2026-03-17,63,No,3
45001,720,503,Laptop,2026-06-12,161,Yes,4
45002,865,889,Smart TV,2025-11-30,69,No,5
45003,3160,2,Laptop,2026-07-08,133,Yes,4
45004,745,322,Smart TV,2025-08-26,133,Yes,3
45005,381,718,Mobile,2025-12-27,102,Yes,4
45006,2115,105,Mobile,2025-12-25,94,Yes,5
45007,4476,114,Tablet,2026-02-25,45,No,4
45008,1311,440,Laptop,2025-11-27,77,No,4
45009,3588,278,Smart TV,2026-05-02,135,Yes,4
45010,920,159,Laptop,2025-11-03,120,Yes,4
45011,3226,690,Tablet,2025-10-01,162,Yes,4
45012,4704,838,Tablet,2026-01-11,84,No,2
45013,3167,291,Mobile,2025-08-11,113,Yes,4
45014,2093,145,Mobile,2025-12-31,91,Yes,3
45015,4188,801,Tablet,2026-03-03,141,Yes,5
45016,3617,472,Laptop,2025-11-06,78,No,4
45017,261,374,Smart TV,2026-02-05,70,No,2
45018,167,99,Smart TV,2025-08-14,92,Yes,4
45019,4614,406,Mobile,2026-07-01,66,No,4
45020,3399,589,Mobile,2026-04-30,93,Yes,4
45021,1907,652,Laptop,2026-01-21,108,Yes,5
45022,2564,420,Tablet,2026-03-18,69,No,4
45023,3043,893,Smart TV,2025-09-11,119,Yes,5
45024,3656,14,Laptop,2026-02-16,112,Yes,4
45025,2634,887,Smart TV,2026-06-28,100,Yes,4
45026,74,14,Tablet,2025-09-19,176,Yes,5
45027,3537,407,Smart TV,2025-12-30,122,Yes,2
45028,1763,574,Tablet,2025-10-07,76,No,3
45029,4887,808,Laptop,2026-02-09,83,No,3
45030,271,648,Laptop,2026-06-04,148,Yes,3
